time_iso8601,stars_cumulative
2022-11-04 00:00:00+00:00,2078
2022-11-05 00:00:00+00:00,2079
2022-11-09 00:00:00+00:00,2080
2022-11-10 00:00:00+00:00,2081
2022-11-11 00:00:00+00:00,2082
2022-11-23 00:00:00+00:00,2083
2022-11-25 00:00:00+00:00,2084
2022-11-26 00:00:00+00:00,2085
2022-11-27 00:00:00+00:00,2086
2022-11-28 00:00:00+00:00,2087
2022-12-01 00:00:00+00:00,2088
2022-12-02 00:00:00+00:00,2089
2022-12-05 00:00:00+00:00,2090
2022-12-08 00:00:00+00:00,2092
2022-12-15 00:00:00+00:00,2093
2022-12-16 00:00:00+00:00,2094
2022-12-17 00:00:00+00:00,2095
2022-12-20 00:00:00+00:00,2096
2022-12-22 00:00:00+00:00,2097
2022-12-28 00:00:00+00:00,2098
2023-01-03 00:00:00+00:00,2099
2023-01-07 00:00:00+00:00,2100
2023-01-10 00:00:00+00:00,2101
2023-01-13 00:00:00+00:00,2102
2023-01-14 00:00:00+00:00,2103
2023-01-18 00:00:00+00:00,2105
2023-01-19 00:00:00+00:00,2106
2023-01-21 00:00:00+00:00,2107
2023-01-28 00:00:00+00:00,2108
2023-01-30 00:00:00+00:00,2109
2023-01-31 00:00:00+00:00,2110
2023-02-06 00:00:00+00:00,2112
2023-02-13 00:00:00+00:00,2113
2023-02-14 00:00:00+00:00,2114
2023-02-16 00:00:00+00:00,2116
2023-02-17 00:00:00+00:00,2117
2023-02-18 00:00:00+00:00,2118
2023-02-19 00:00:00+00:00,2119
2023-02-21 00:00:00+00:00,2120
2023-02-23 00:00:00+00:00,2121
2023-02-24 00:00:00+00:00,2123
2023-02-26 00:00:00+00:00,2125
2023-03-02 00:00:00+00:00,2126
2023-03-05 00:00:00+00:00,2127
2023-03-07 00:00:00+00:00,2128
2023-03-08 00:00:00+00:00,2130
2023-03-09 00:00:00+00:00,2132
2023-03-12 00:00:00+00:00,2133
2023-03-28 00:00:00+00:00,2134
2023-03-31 00:00:00+00:00,2135
2023-04-13 00:00:00+00:00,2136
2023-04-18 00:00:00+00:00,2137
2023-04-19 00:00:00+00:00,2138
2023-04-21 00:00:00+00:00,2140
2023-05-07 00:00:00+00:00,2141
2023-05-08 00:00:00+00:00,2142
2023-05-09 00:00:00+00:00,2143
2023-05-11 00:00:00+00:00,2145
2023-05-13 00:00:00+00:00,2146
2023-05-14 00:00:00+00:00,2147
2023-05-17 00:00:00+00:00,2148
2023-05-25 00:00:00+00:00,2150
2023-05-30 00:00:00+00:00,2151
2023-05-31 00:00:00+00:00,2152
2023-06-01 00:00:00+00:00,2153
2023-06-08 00:00:00+00:00,2154
2023-06-09 00:00:00+00:00,2155
2023-06-18 00:00:00+00:00,2156
2023-07-03 00:00:00+00:00,2157
2023-07-09 00:00:00+00:00,2158
2023-07-18 00:00:00+00:00,2160
2023-07-24 00:00:00+00:00,2161
2023-07-25 00:00:00+00:00,2162
2023-07-27 00:00:00+00:00,2163
2023-07-28 00:00:00+00:00,2164
2023-08-08 00:00:00+00:00,2167
2023-08-09 00:00:00+00:00,2168
2023-08-10 00:00:00+00:00,2169
2023-08-16 00:00:00+00:00,2170
2023-08-21 00:00:00+00:00,2171
2023-08-25 00:00:00+00:00,2172
2023-08-30 00:00:00+00:00,2173
2023-09-01 00:00:00+00:00,2174
2023-09-04 00:00:00+00:00,2175
2023-09-09 00:00:00+00:00,2176
2023-09-16 00:00:00+00:00,2177
2023-09-28 00:00:00+00:00,2178
2023-09-30 00:00:00+00:00,2179
2023-10-01 00:00:00+00:00,2180
2023-10-03 00:00:00+00:00,2181
2023-10-07 00:00:00+00:00,2182
2023-10-10 00:00:00+00:00,2183
2023-10-11 00:00:00+00:00,2185
2023-10-12 00:00:00+00:00,2186
2023-10-16 00:00:00+00:00,2187
2023-10-17 00:00:00+00:00,2189
2023-10-18 00:00:00+00:00,2190
2023-10-24 00:00:00+00:00,2191
2023-10-27 00:00:00+00:00,2192
2023-10-29 00:00:00+00:00,2193
2023-10-30 00:00:00+00:00,2195
2023-10-31 00:00:00+00:00,2196
2023-11-01 00:00:00+00:00,2197
2023-11-04 00:00:00+00:00,2199
2023-11-06 00:00:00+00:00,2200
2023-11-07 00:00:00+00:00,2202
2023-11-08 00:00:00+00:00,2205
2023-11-09 00:00:00+00:00,2206
2023-11-23 00:00:00+00:00,2207
2023-11-26 00:00:00+00:00,2209
2023-11-27 00:00:00+00:00,2210
2023-12-03 00:00:00+00:00,2211
2023-12-04 00:00:00+00:00,2212
2023-12-08 00:00:00+00:00,2213
2023-12-09 00:00:00+00:00,2214
2023-12-12 00:00:00+00:00,2215
2023-12-15 00:00:00+00:00,2216
2023-12-18 00:00:00+00:00,2217
2023-12-23 00:00:00+00:00,2218
2023-12-26 00:00:00+00:00,2220
2023-12-29 00:00:00+00:00,2221
2023-12-31 00:00:00+00:00,2222
2024-01-04 00:00:00+00:00,2223
2024-01-09 00:00:00+00:00,2224
2024-01-12 00:00:00+00:00,2225
2024-01-18 00:00:00+00:00,2226
